h_alta1	h_alta2	h_alta3	h_alta4	h_baja1	h_baja2	h_baja3	h_baja4
1.119702	1.081237	1.383762	1.438214	1.096421	1.177608	1.079468	1.112459
23.203211	28.162992	29.653139	25.76927	26.925875	39.378468	38.280823	32.620481
206.708829924467	240.587826418334	239.140808331827	223.771559622983	128.863464484829	189.801305552615	193.661148848935	151.446407824403
32.442795	35.521191	39.610905	31.247381	24.487873	28.26952	25.484457	31.04727
1.806686	1.328935	1.77985176554174	1.44163	1.53889	1.520271	1.646618	2.117802
9.04931021333811	8.19582147543922	7.83624550484044	10.6021873126569	19.0722129946217	9.23141791860882	13.6369664270348	11.3782353187522
1.26126163277394	1.30674124629812	1.36448126505429	1.5840281011846	1.33543612339585	1.32116050049358	1.17816222260612	1.44540160612043
1.67001426698169	1.75028406320142	1.89159981866509	1.66602188186651	2.04614561193148	1.92211223036031	1.94663095806261	1.96782908210278
2.148705	1.39269	2.127273	1.92351	1.666261	1.399283	2.155397	2.826739
1.24977207212056	1.29786495748116	1.37491041173305	1.27578698331539	1.52870103067815	1.45197865715823	1.4679845409042	1.31393439451023
1	1.184521	1.034689	1.058207	1	1.0966	1.111919	1.071057
1.35881293880455	1.42120297201139	1.43924698766603	1.57596916034156	2.25320314753321	1.75008216982922	2.0284359943074	1.89968671110057
14.231939	16.285043	15.798668	14.862617	18.373619	13.192573	17.125498	18.729458
2.044856	1.947708	1.728887	1.803402	2.27669	1.926992	2.277378	2.601652
8.762468	8.333883	9.031466	10.078355	26.293785	15.062768	29.59823	15.55285
4.649067	3.969128	6.462593	5.5236	4.668178	3.493789	5.106484	5.918464
4.530003	3.85927	4.474315	4.478324	4.99658	5.769331	4.996988	5.153193
2.72572142313324	3.20612276964373	3.61176760175695	2.76698777013177	2.81660691605661	3.24734894582723	2.52299549292338	3.64734597364568
1.19132327385496	1.1341089351145	1.15904358969466	1.05780133778626	1	1	1.31534828912214	1.26920621087786
2.06582417814277	2.12572804548326	2.12392106632975	1.85405968414403	2.28675272394188	2.34444503916614	2.50706188692356	2.50088371572963
3.399739	3.153209	3.384678	3.779256	4.004322	4.277315	4.17459	3.97463
5.56474	3.954735	4.066678	4.149723	3.983938	5.444375	3.989873	4.124599
72.9189918925696	73.7215053480561	74.154896858063	68.1521424757304	74.8612553183805	70.9375427529331	70.9531067768576	84.3007857662756
28.9805371677419	32.2305125645161	34.2588770790323	34.1581420967742	35.0584145935484	32.8108363096774	31.6767109241936	42.1243987241935
1.05256	1.186413	1.301296	1	1.255798	1.20585	1.139916	1.485639
11.468939	11.804748	12.512137	12.901766	12.612392	13.065679	13.278418	16.760047
6.83863096960712	5.45703021386212	7.24108377835434	5.61914517790956	9.33048885470719	9.39378159043736	11.1544552931801	12.1402690989622
1.030217	1.157125	1.475911	1.438813	1.502542	1.289849	1.413801	1.089365
5.48600842820999	6.01317022770398	4.96052625869703	5.44636045034788	5.97833359139785	5.40967101391524	5.20180110056926	7.1720698798229
1	1	1	1	1	1	1	1
1.30329049315069	1.43986712240389	1.31523773133009	1.15498328236854	1.23784528590367	1.17272463853292	1.10948016615113	1.31335639946973
1	1	1	1	1	1	1	1
3.454873	2.533637	2.35332	2.995738	3.734719	4.013232	3.329487	3.025282
14.8796662276467	14.2478274097641	13.8140868557323	14.2501931409764	12.3952391113549	12.9267698979704	13.399934266045	14.3483574399342
2.70977358625053	2.85084269042598	2.69593194685787	2.74955883973007	2.85292402572754	2.53830817587516	2.89671582665542	3.27129359215521
4.783472	5.979784	4.867254	5.736002	4.61781	5.901913	5.083543	6.191474
5.156535	3.860154	5.704401	5.355094	3.571919	4.562633	3.274632	3.803234
16.490136725179	17.5158761630875	15.2865086865857	18.7673836041083	10.7906529884843	7.45047686990352	10.2208348011204	8.38895138344227
9.494582	9.191335	9.581146	10.488286	9.326463	9.388841	8.403205	10.772084
16.128586	17.391722	17.660252	15.318191	20.260408	20.536488	19.045418	24.257589
1	1	1	1	1	1	1	1
8.579055	9.091476	9.704225	10.040422	10.676216	9.51599	9.897386	9.777431
6.048924	7.096645	6.794213	7.154163	6.880561	6.10074	4.97779	6.047043
4.5946495327042	5.52424835502766	5.55706180117149	4.44952654734787	5.58732735274976	5.47755870907908	5.4696685327042	6.13899762805076
6.54968485953044	6.74928745961003	7.08055052208516	6.84353869001194	8.55530026541982	8.20097205013928	7.54898419299642	7.07069193712694
1	1.026236	1.040275	1	1.05445	1.035195	1.126213	1.081487
1	1	1	1	1	1	1	1
2.061578	2.068369	2.382311	2.573896	2.394127	2.415637	2.601532	2.372458
1.958322	2.112609	1.946444	2.210328	2.411796	2.479567	2.304186	2.364222
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
12.4307779359393	12.8180237738266	12.1356980610537	12.8873216097529	14.2643310444503	14.0462181529612	13.2480777553929	16.9426905242515
16.7027333884615	14.3565032741758	16.7215225412088	16.2037838313187	16.5608893879121	13.3314626989011	13.8016800983516	14.1317582445055
12.6915339121951	12.7215334313589	13.8459152222997	15.9509811080139	14.28126248223	11.960643774216	13.9932722034843	16.017584856446
5.758595	6.066094	5.925254	5.9591	7.062458	8.806232	8.07537	6.946465
26.017258187028	25.7526300382052	28.1548663602843	25.8836245117725	26.5952649671257	26.9069537827632	26.409629264327	34.2196202052421
20.995344	22.128624	20.18211	20.833851	21.420776	21.743792	21.841282	23.542635
59.876831	57.484272	56.567078	56.137005	52.541355	57.663277	57.684284	62.265335
7.49470723839907	6.49514788921114	7.67080211136891	6.99966216009281	6.44423769721578	7.9191739025522	7.06018246171694	9.45472091531323
30.487637	29.327984	27.658482	28.563833	31.356821	33.15424	29.392502	33.355068
5.29102589108911	6.35471652640264	5.39329361551155	6.76920502640264	6.31146068976898	5.33205312541254	6.24077448844884	6.19750328217822
14.755338	11.219674	13.172418	17.771502	14.970182	13.48425	15.124635	11.531962
2.58116	2.346689	2.475159	1.653721	4.938385	4.201655	4.591626	4.481966
1.287344	1.166791	1.1052	1.153079	1.736242	1.597557	1.548981	1.701918
10.7301014352908	9.45967478012803	7.50154663568049	8.11106304675758	32.6251963587531	27.2230429935987	31.8430041900918	39.930056225995
1	1	1	1	1	1	1	1
3.899086	3.197821	3.180665	4.410926	5.779869	5.68029	6.050109	8.85832
1.144994	1.077048	1.30961	1.10813	1.079421	1.220064	1.067657	1.667903
1	1	1	1	1	1	1.021951	1.081352
2.56719502636681	2.92752571772005	3.18435792904226	3.07738647382706	2.8985258751454	3.03099101124467	3.02666198061264	3.90882035478868
14.5477248484683	15.1060767177243	12.6058805541576	22.8021873533917	13.3748726115974	9.70177706345733	12.3490706411379	13.6552935875274
25.7265493822076	22.4825390164745	20.5225936540362	21.9997716573311	26.7760241911038	32.6264949604613	24.6932493459638	36.3433239143328
2.990838	3.650286	4.064074	3.397911	3.461789	3.396911	3.46232	4.459065
1.259181	1.927953	2.481395	1.799768	2.391305	1.900015	2.633421	3.571481
20.000206	19.615107	23.609196	22.42083	24.815493	23.646914	24.109049	29.937231
1	1.04952871147541	1	1	1	1	1	1
1	1	1	1	1	1	1	1
11.607764	12.419646	11.760004	12.184325	14.702797	12.493495	12.591279	18.043278
9.72242	9.25086	7.466601	8.437267	9.316661	9.700598	9.519372	9.754568
1.2119418738502	1.42387213074901	1.28519502365309	1.47516504664915	1.1745548173456	1.11922004599212	1.15473904533509	1.27300309855453
2.785414	2.302894	2.903562	2.336347	2.057304	1.825696	2.376904	2.836144
3.82034283925811	2.14313205950541	3.00166679829985	3.25830303554869	2.63250553477589	3.00145364064915	4.23081203400309	3.59070701854714
2.057897	1.830886	1.936616	1.833325	1.795245	1.999281	1.969662	2.11194
10.364158	13.499277	12.250809	13.198064	4.039144	3.749423	4.47011	5.31164
2.697857	4.121216	4.847996	3.92833	3.363418	3.152145	4.57466	4.249933
2.90432214696059	1.42979442818971	1.23774837207749	7.37597275751503	1.72831225651303	1.62511069672679	2.20491991783567	1.86493639078156
2.391798	2.804513	2.620751	3.247697	3.669883	2.01189	2.525258	1.734206
11.2645814911243	9.71004925312295	11.3057538119658	11.4390649927679	10.6604304549638	10.9739588941486	11.9183459710717	13.3765395147929
2.338588	2.284264	1.922354	2.224777	2.276167	2.25569	2.863449	2.731462
1	1.15186047736626	1.21237342386831	1.26447579012346	1	1	1.7219766255144	1.25271475308642
1	1	1.1964968697479	1.03677161764706	1.14184643067227	1.06475206617647	1.04474932352941	1.41827479201681
1.392994	1.094543	1.451541	1.2337	1.191309	1	1.128095	1.827588
1.213253	1.117158	1.221659	1.321009	2.871431	3.679746	4.410154	3.352899
1.15849972898121	1.08956020178042	1.23192097725025	1.5294082413452	1.08348751730959	1.44419533135509	1.09345756083086	1.35279963006924
37.429539	38.363018	45.490395	38.225857	41.802357	45.488518	42.80069	59.262012
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1.147684	1
111.256538848658	102.860760127927	102.828426742433	109.226420049115	116.206154869218	119.694038593946	114.509979433467	107.484249773844
1	1	1	1	1	1	1	1.034346
1.05666572976559	1.0582564838567	1.03415879920389	1.02618596638655	1	1.00618478328173	1.02067027200354	1.03595161432994
1	1.008263	1	1.009487	1	1	1.009177	1
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
117.89695	111.832092	112.605759	117.570328	114.76635	126.147728	122.873238	137.584885
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
4.64372787169043	7.09967155600815	6.75780427562797	7.11572563136456	1.74904789952478	1.38410643856076	2.37914466666667	2.62786223557366
1.089762	1.180293	1.125996	1.092619	1	1.121543	1	1.058521
1.059768	1.091396	1.041519	1.099283	1.023791	1.070473	1.04369236679753	1.114389
6.147931	5.141963	4.352032	8.094185	2.057369	2.773838	2.172086	2.426514
2.05391963048017	2.13646700417537	1.64583621503132	3.19427104175365	1.12908340709812	1.43219660960334	1.099287	1.26138224634656
8.57676	6.731102	4.131642	22.599354	2.44198	1.556702	2.176037	2.34525
1.13446042079208	1.06491181782178	1.09899625049505	1.23924994719472	1.12793589042904	1.05547659405941	1.0359066029703	1
4.089715	4.723479	4.863508	4.571654	5.56354	4.905972	4.721186	5.989916
2.15431990110396	1.76158360441582	1.86249615823367	1.53668338316467	1.75179313339466	2.29079631094756	1.74176798666053	2.00312582888684
2.222327	2.909098	2.546049	1.999294	1.505721	1.27389	1.982317	1.502921
8.550792	11.673182	14.028285	12.264173	3.933539	4.44154	7.05749	4.208632
1	1	1.107572	1	1	1	1	1
3.90180153116531	4.88860863104917	4.17586467828107	4.45510190243902	5.39539717653891	4.60047456097561	4.15745451877662	4.67386611459543
3.538988	2.683642	2.71993	2.86218	3.423688	4.113404	3.444399	3.679053
3.522026	3.809034	3.595357	4.012126	3.247163	2.59113	3.736456	3.825178
7.220911	6.795243	5.74238835539438	5.626402	8.80224403173164	7.77254541251133	8.23841856754306	10.214319413418
1	1	1	1	1	1	1	1
1	1.304698	1.132549	1.12147	1	1.085996	1.105514	1
239.123596	221.762558	210.616348	213.665344	227.813553	246.895599	219.893646	200.522888
1	1	1	1	1	1	1	1
1	1	1.017493	1.042115	1	1	1	1
1.035614	1.016197	1	1.068415	1.062375	1.04745	1.036488	1
1	1	1	1	1	1	1	1
9.104604	11.317436	12.25372	8.672108	9.841544	12.104205	11.694633	10.599669
78.072876	133.653748	148.171555	60.616817	176.898926	219.936508	238.538437	126.825264
1	1.039189	1	1	1	1.203254	1	1.082872
25.3127175059172	26.9356175118343	27.3604055788955	28.4180152731755	30.3121724428008	27.6877031346154	27.6378731903353	24.3237782149901
1.21823328233151	1.32370149954463	1.84954500318761	1.56092512295082	1.78733999772313	1.56744028369763	1.91903795400729	2.28221520355191
5.48291365158371	6.82333036263736	6.13438278991597	9.61408940659341	4.01240490433096	4.31844274078862	6.35817890045249	7.103263760181
7.136655	6.820787	5.661851	6.289843	7.08757	6.82151	6.726569	9.14363
4.84048662506266	4.38418392932331	5.07430163157895	4.79329822606516	9.43806418345865	7.31732006065163	8.50495857894737	8.92309079448622
15.2357697356485	15.8025	15.1583417760454	16.7897220616584	16.1297807562013	15.826429	14.9907696392629	19.4262098072289
1.642886	1.151464	1.457263	1.654772	1.390154	1.190966	1.544268	1.384358
28.8229076538462	28.4086592400932	28.7311134440559	29.7040407144522	29.5365798881119	30.54748195338	28.0739088916084	30.2978350174825
10.785192	4.479401	8.799701	9.00313	9.699122	10.429465	10.987454	25.721804
10.080407148398	3.70206720236088	7.51858243844857	9.04970723271501	11.2777156509275	8.64392320067454	12.6647377689713	26.8089385059022
1.07598944410256	1.032693	1.04409599794872	1.16428852512821	1.032969	1.075213	1	1.074203
7.70325064562118	7.63839590020367	5.75629909572301	7.53181174949083	8.67158847861507	8.67371579022403	7.38233583095723	9.82039830549898
1	1	1.05600576165803	1.16197142659758	1	1	1.12459422797927	1.11190135751295
4.05320734719335	4.4411779012474	4.43440421309771	4.25783788201663	4.49823775051975	4.39683508627859	4.53431658108108	5.18601388565489
1	1	1	1	1	1	1	1
1.281873	1.52796	1.317747	1.339015	1.28033	1.373588	1.325609	1.300654
1	1	1	1	1	1	1	1
5.13607105902993	5.16803052156863	5.55071982167183	5.1976940004128	6.37697637048504	5.1868815126935	5.56734910092879	7.94563838823529
5.400954	5.234376	5.476624	4.858164	5.733965	5.997108	5.666955	7.112186
1.18282752561247	1.08063760244989	1.04787692316258	1.32726832293987	1.1077154528582	1.25531663140312	1.07145910801782	1.20293007943578
2.817877	3.653725	2.583977	4.453123	4.002344	4.54887	3.683234	4.215626
7.14459304436229	6.60168183733826	7.16256125693161	7.78491981947012	7.38421999014171	6.94388727911275	7.34466130807147	10.0369331435613
13.1521672478992	13.4325019765906	14.5897799069628	12.1909485990396	15.171348212485	15.340831457383	15.7242605870348	14.5837109033613
1	1	1	1	1	1	1.023798	1
12.7817506749556	13.4912284236234	13.7595951971581	11.6404043916519	13.8934626563055	14.1929697238011	13.3214077557726	18.6570090879218
5.90833040795066	5.9202902468539	6.05733189915826	6.44267743836986	7.39397173506126	7.4411904127844	7.05994022368531	9.06557141370114
1.30068994711538	1.48454536298077	1.23909694871795	1.43732565705128	1.51667159455128	1.41460919871795	1.66733959615385	1.37861889022436
9.96155670439436	9.36900594681368	10.2867860343765	10.9111758641155	25.3098335599157	20.5905531782066	27.8668797447706	35.350173316037
3.576671367749	3.19165015322875	3.52250857497264	3.54142161875228	6.81689479897847	6.28585580153229	6.86706236847866	7.85192315359358
1.435481	1.375235	1.373005	1.308901	1.464581	1.372925	1.349663	1.726714
1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1
3.144363	3.139811	2.892701	3.745296	4.181372	3.894025	2.935394	4.498226
1.23972196769457	1.31289455506608	1.16138699118943	1.09287863876652	1.49551807195301	2.04904823201175	1.84315094713656	1.27861716299559
1206.008057	1178.318848	1232.490479	1268.332153	1231.518311	1232.680664	1238.825562	1269.334351
14.073171	13.148305	14.318349	16.063163	14.796311	15.722694	13.979806	17.512819
10.454857	10.0156	7.361123	8.7372	9.76781	9.792318	9.763205	11.581198
15.687283168386	16.6740691354409	16.9542128133111	14.7461013617304	20.7459068855241	20.9178898219634	21.3972604019967	24.1867324349418
1.795773	1.220852	1.549527	1.328725	2.212007	1.499733	2.309781	2.671111
1.139813	1.109689	1.112214	1.082638	1.112072	1.06599	1.054505	1.093207
1.40721281610653	1.48913484147115	1.282921	1.38678501965758	1.52988029296132	1.3289064115409	1.15112299302473	1.52125064362714
2.66906335546734	2.94117882533381	2.74948627066041	2.87573609888127	3.03741750775893	3.27999929411765	2.90255176939733	3.73901821977625
3.146184	2.151122	2.010798	2.322199	1.820824	1.920039	2.164028	3.095808
4.65068820273973	3.22611355342466	5.1413213369863	5.54062083287671	4.54455042465753	4.25839186027397	4.90141299178082	6.99979642739726
12.917886	8.091872	10.532694	12.026297	11.935792	16.333699	16.396293	17.165672
3.78784	2.71662	3.565661	3.677603	3.574778	3.857583	3.41113	4.467027
1	1	1	1.071512	1	1	1.034347	1
15.1891720733882	16.100933345679	16.1153592139918	15.8239119444444	17.0208472153635	16.7960495596708	17.8364799101509	16.8631176207133
4.958731	5.345209	4.853083	5.583577	4.578266	4.298739	3.952052	4.023757
2.335882	2.110292	2.321277	2.403722	2.685728	2.685384	3.247697	3.163528
10.8063995699571	12.0098640257511	12.6284866995708	11.0982765648069	10.8750388549356	10.7893988300429	10.6248093476395	12.070483639485
7.48648815881506	6.91024213639169	8.04822866755811	8.15313226517178	7.50583005945279	6.12537454042378	7.16383852088048	9.93216801748611
1.047763	1.023284	1.040346	1.008788	1	1	1	1.007735
16.3220029749675	17.6318697457737	20.3097612646294	15.9748616944083	18.8572837314694	19.8765053673602	19.3914943384265	23.8050073315995
1.188257	1.377612	1.203289	1.039723	1.250636	1.3847	1.125563	1.41042
1	1	1	1	1	1	1	1
14.451862	14.564934	15.79917	15.583119	16.369129	16.757648	16.143312	21.965311
1.538616	1.196036	1.493217	1.409943	1.649554	1.742201	1.656995	1.906551
24.854023	25.017385	25.449514	29.25161	19.126123	17.920666	19.316683	23.413452
3.983951	3.52124	2.891713	2.871965	4.314188	4.394184	3.006541	5.127802
5.18972211881188	4.47211858565857	4.77149510381038	4.31142604380438	5.47448718931893	5.09700415541554	5.44469791659166	6.59538133483348
11.4156363470069	9.59438917433818	10.1949772010494	15.6038479303601	10.2933857655617	7.3066171507274	9.55605825614119	13.1529651411877
10.107587	12.380735	12.942106	11.922346	14.604676	15.228806	14.783166	16.225657
1	1	1.032273	1.05906	1.062306	1.11616	1	1.122273
1	1	1	1	1	1	1	1
36.9332843437713	32.3777749040163	40.1774269577944	45.516860308373	33.0991205568414	27.8432795684139	30.0028489986385	32.6681787773996
11.0480754660633	9.93622423227753	11.1862673303167	5.5770816546003	10.2030399245852	9.6212723438914	7.25183343589744	3.20491434690799
6.13202225187406	5.36746797901049	7.31275630134933	7.91567082758621	6.33617914242879	6.12406796851574	7.15521649625187	8.41212702998501
13.34585	12.816474	12.461008	11.461832	9.556123	11.246627	8.973345	8.530651
1	1.02723422021277	1	1	1.02961599361702	1.03621881489362	1	1
18.0081891397798	21.7814625873624	17.2303716495931	23.1305318894208	1.85510532838679	2.2466317218765	1.66245192053614	2.57051182671135
1.6553998622449	2.04775508309038	1.98149792492711	1.96927788848397	1.27302032653061	1.60843109183673	1.54709263629738	1.45212095553936
63.433483	52.357403	50.748455	57.292839	62.309914	68.980019	57.16523	66.634796
1	1	1	1	1	1	1	1
2.575821	3.470421	2.644779	2.631104	2.590008	2.423353	2.422733	2.70968
1.165533	1.143858	1.191067	1.620546	1.445491	1.667681	1.672766	1.885278
1.806479	1.298684	1.659453	2.502803	3.092041	3.120855	2.46433	3.682444
1.295084	1.187457	1.339832	1.23408	1.163156	1.072415	1.222614	1.208261
1	1	1	1	1	1	1	1
4.75082	5.49140443144595	5.32935588441741	5.74866529574169	4.25756865746373	4.143695	4.60060922788956	5.623065
3.911046	3.46446	3.756126	3.24794	4.709758	4.653181	3.816324	4.23598
1.439234	1.48274	1.486869	1.503249	1.65606	1.470474	1.219676	1.430074
1.55001024767802	1.51427760165119	1.44006535603715	1.48966477296182	1.51090219865841	1.53754443859649	1.31103361971104	1.57009088596491
2.17774774789326	2.54478886025281	2.49740065379213	2.7478613883427	2.25591375772472	2.58191036235955	2.83159518328652	3.12573312710674
5.39762	5.784935	5.764847	6.176457	4.652431	3.881642	5.120735	5.394005
1	1	1	1	1	1	1	1
8.009026	7.446562	8.120026	10.9619	8.358628	6.078074	7.365746	8.400989
235.528336	211.512695	232.308517	220.258102	279.091644	262.439178	269.047516	198.204941
11.2313825567376	11.7684789787234	13.6233119929078	13.0362619574468	15.3318992801418	13.3219197907801	15.718813677305	16.2726898297872
1.1257834109589	1.29112448388396	1.17098524778405	1.18021426188558	1.09397036825141	1.12704177759871	1.10473057050766	1.12317534085415
108.427207572468	99.660796308338	102.966260982652	89.1012333240067	107.738394304421	115.105259089536	106.67614575042	114.498237766648
1	1	1	1	1	1	1	1
1.444124	1.444874	1.572486	1.583619	1.548945	1.243358	1.396149	1.447356
1.06047959983361	1	1	1.05626117720466	1	1	1	1.04836265557404
1	1	1	1.037609	1	1	1	1
231.800522	234.830292	235.555054	223.903244	230.247452	256.51004	240.816879	200.488693
4.85116784928849	5.76786315782665	5.18631910155239	4.63205485834411	5.07462524191462	5.70183935963777	5.28730160090556	5.88551984734799
1	1	1	1	1	1	1	1
1	1	1	1	1	1.04040725961538	1.06743554615385	1.04087316538462
1	1	1	1	1	1	1	1
3.195187	3.150082	3.399566	5.307578	2.62336	2.037119	2.831032	2.898151
6.92209951973285	5.98965007680632	8.09862973679417	9.17902721281117	6.37757726563449	5.94028652489375	6.27235184699454	9.35521229781421
1	1	1	1	1	1.051537	1	1.11469
1	1	1	1	1	1.139151	1	1.102669
1.662662	1.973115	2.157328	1.821668	2.168106	1.966147	2.312014	2.742275
1.812223	1.801405	1.977347	2.023103	2.398565	1.946808	1.851029	2.682776
1.36590006028369	1.50178247044917	1.36303220921986	1.55872925413712	1.4538739787234	1.29518907171001	1.41048275965327	1.5543794499606
1.49866492222987	1.35084539573297	1.45885924845148	1.43205960770819	1.52858083964212	1.91846431520991	1.53039389401239	1.49554262216105
